Molecular_Weight,XLogP,Polar_Area,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Has_Beta_Lactam,BetaLactam_AtomIdx,BetaLactam_Core_With_Attachments,SMILES,Mol,SMILES_Valid,Core_Scaffold_SMILES
182.22,1.4,49.7,2,3,False,,,Cc1ccccc1OCC(O)CO,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be0b0>,True,Cc1ccccc1OCC(O)CO
106.08,-0.4,81.1,1,4,False,,,NCCO[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be120>,True,NCCO[N+](=O)[O-]
248.03,-5.26,141.0,1,7,False,,,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Fe+3],<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be190>,True,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Fe+3]
339.5,4.8,49.8,1,4,False,,,CCN(CC)CC(C)OC(=O)C1CCCCC1(O)C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be200>,True,CCN(CC)CC(C)OC(=O)C1CCCCC1(O)C1CCCCC1
355.4,-0.7,162.0,3,8,False,,,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be270>,True,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
323.4,3.6,38.8,0,4,False,,,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be2e0>,True,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1
236.31,2.0,64.4,2,4,False,,,CC(C)CNCCOC(=O)c1cccc(N)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be350>,True,CC(C)CNCCOC(=O)c1cccc(N)c1
393.3,-2.05,159.0,0,9,False,,,O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.[Al+3],<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be3c0>,True,O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.[Al+3]
707.9,4.7,110.0,0,11,False,,,CCN(CC)CCn1c2c(c3ccc(OC)cc31)CCN1CC3CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C(C(=O)OC)C3CC21,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be430>,True,CCN(CC)CCn1c2c(c3ccc(OC)cc31)CCN1CC3CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C(C(=O)OC)C3CC21
145.24,0.7,46.3,2,2,False,,,CC(N)CCCC(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be4a0>,True,CC(N)CCCC(C)(C)O
208.21,1.0,75.3,2,3,False,,,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be510>,True,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
238.2,-0.8,95.7,1,5,False,,,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be580>,True,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
145.2,1.5,52.3,1,2,False,,,CCC(C)(CC)OC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be5f0>,True,CCC(C)(CC)OC(N)=O
670.8,2.2,229.0,10,12,False,,,CCCCCC(O)C1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)CC1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be660>,True,CCCCCC(O)C1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)CC1O
126.75,1.38,0.0,0,0,False,,,Cl[Fe]Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be6d0>,True,Cl[Fe]Cl
446.5,3.8,141.0,4,8,False,,,CCCC(=O)C1=C(O)C(Cc2c(OC)cc(O)c(C(=O)CCC)c2O)=C(O)C(C)(C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be740>,True,CCCC(=O)C1=C(O)C(Cc2c(OC)cc(O)c(C(=O)CCC)c2O)=C(O)C(C)(C)C1=O
364.6,6.0,40.5,2,2,False,,,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be7b0>,True,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1
510.06,-0.3,110.0,4,7,False,,,O=C(O)Cn1cc(I)c(=O)c(I)c1.OCCNCCO,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be820>,True,O=C(O)Cn1cc(I)c(=O)c(I)c1.OCCNCCO
321.5,4.1,23.5,1,2,False,,,Cc1ccccc1C(O)(c1ccccc1C)C1CN2CCC1CC2,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be890>,True,Cc1ccccc1C(O)(c1ccccc1C)C1CN2CCC1CC2
384.5,2.2,45.2,1,5,False,,,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be900>,True,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1
294.4,1.8,37.3,1,2,False,,,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be970>,True,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21C
223.27,0.8,72.7,4,4,False,,,Oc1ccc(C(O)C2CCCCN2)cc1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2be9e0>,True,Oc1ccc(C(O)C2CCCCN2)cc1O
405.9,3.5,57.2,0,6,False,,,COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1OCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bea50>,True,COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1OCCN1CCOCC1
259.77,4.3,12.0,1,1,False,,,CC(Cc1ccccc1)NCc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2beac0>,True,CC(Cc1ccccc1)NCc1ccccc1Cl
446.0,4.8,61.3,0,6,False,,,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2beb30>,True,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
560.6,1.6,188.0,3,12,False,,,COc1ccc(NS(=O)(=O)c2ccc(NC(c3c(C)n(C)n(-c4ccccc4)c3=O)S(=O)(=O)O)cc2)nn1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2beba0>,True,COc1ccc(NS(=O)(=O)c2ccc(NC(c3c(C)n(C)n(-c4ccccc4)c3=O)S(=O)(=O)O)cc2)nn1
369.5,2.7,43.7,2,3,False,,,CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bec10>,True,CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O
355.4,3.0,40.5,1,4,False,,,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bec80>,True,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1
409.4,3.5,40.5,1,7,False,,,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2becf0>,True,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
249.26,3.4,50.2,1,3,False,,,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bed60>,True,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
269.4,4.1,21.3,1,2,False,,,CNCCCCOc1ccccc1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bedd0>,True,CNCCCCOc1ccccc1Cc1ccccc1
137.18,2.1,23.5,1,2,False,,,CN(C)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bee40>,True,CN(C)c1ccc(O)cc1
466.4,-1.4,291.0,5,14,True,"7,6,23,24,25,26,5,4",*[C@@H]1C(=O)N(*)[C@@H]1*,NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2beeb0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
470.2,3.2,118.0,4,4,False,,,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bef20>,True,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
417.5,-0.42,233.0,5,8,False,,,NC(=S)NS(=O)(=O)c1ccc(N)cc1.NCc1ccc(S(N)(=O)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bef90>,True,NC(=S)NS(=O)(=O)c1ccc(N)cc1.NCc1ccc(S(N)(=O)=O)cc1
412.9,4.1,84.0,0,5,False,,,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf040>,True,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl
301.13,3.6,34.1,0,2,False,,,O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf0b0>,True,O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1
165.19,1.2,52.3,1,2,False,,,CCOc1ccccc1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf120>,True,CCOc1ccccc1C(N)=O
307.96,-0.3,80.9,4,4,False,,,OC(CBr)C(O)C(O)C(O)CBr,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf190>,True,OC(CBr)C(O)C(O)C(O)CBr
354.5,3.6,46.5,1,3,False,,,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf200>,True,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1
264.28,0.8,112.0,3,5,False,,,CC(C)N1CC(O)c2cc(N=NC(N)=O)c(O)cc21,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf270>,True,CC(C)N1CC(O)c2cc(N=NC(N)=O)c(O)cc21
569.6,-6.9,298.0,12,16,False,,,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf2e0>,True,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O
1287.9,4.2,170.0,4,10,False,,,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf350>,True,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
286.28,2.9,61.8,0,5,False,,,COc1ccccc1OC(=O)c1ccccc1OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf3c0>,True,COc1ccccc1OC(=O)c1ccccc1OC(C)=O
921.0,4.0,233.0,1,19,False,,,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf430>,True,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O
302.95,3.2,33.1,1,2,False,,,Oc1c(Br)cc(Br)c2cccnc12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf4a0>,True,Oc1c(Br)cc(Br)c2cccnc12
424.9,5.1,73.4,1,5,False,,,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf510>,True,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12
288.4,2.8,37.3,1,2,False,,,CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf580>,True,CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
379.9,1.3,135.0,3,7,False,,,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf5f0>,True,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
302.4,3.6,42.0,1,2,False,,,O=C(NC(Cc1ccccc1)c1ccccc1)c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf660>,True,O=C(NC(Cc1ccccc1)c1ccccc1)c1cccnc1
262.35,2.3,57.3,3,3,False,,,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf6d0>,True,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1
190.18,-0.1,103.0,3,5,False,,,O=S(=O)(O)c1cc(O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf740>,True,O=S(=O)(O)c1cc(O)ccc1O
362.9,3.0,54.4,1,3,False,,,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf7b0>,True,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C
844.4,7.3,140.0,1,10,False,,,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf820>,True,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1
136.15,-2.4,80.9,4,4,False,,,OCC(CO)(CO)CO,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf890>,True,OCC(CO)(CO)CO
383.5,0.8,119.0,2,7,False,,,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf900>,True,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC
198.22,-0.9,47.1,0,2,False,,,CN1C(=O)N(C)C2C1N(C)C(=O)N2C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf970>,True,CN1C(=O)N(C)C2C1N(C)C(=O)N2C
230.31,1.7,23.6,0,2,False,,,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bf9e0>,True,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
403.5,3.8,46.5,1,3,False,,,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfa50>,True,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21
544.29,-10.54,241.0,0,12,False,,,O=C([O-])C(=O)[O-].O=C([O-])C(=O)[O-].O=C([O-])C(=O)[O-].[Ce+3].[Ce+3],<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfac0>,True,O=C([O-])C(=O)[O-].O=C([O-])C(=O)[O-].O=C([O-])C(=O)[O-].[Ce+3].[Ce+3]
347.7,4.7,74.7,1,3,False,,,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfb30>,True,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O
309.4,3.9,20.3,0,2,False,,,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfba0>,True,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
255.27,2.7,59.4,1,4,False,,,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfc10>,True,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
344.83,4.0,20.2,1,1,False,,,Cc1c(Br)cc(Br)c(O)c1Br,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfc80>,True,Cc1c(Br)cc(Br)c(O)c1Br
399.2,3.2,95.6,1,5,False,,,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfcf0>,True,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
373.9,3.2,67.6,2,4,False,,,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfd60>,True,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
307.4,2.3,48.0,0,5,False,,,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfdd0>,True,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1
282.12,0.19,66.6,1,7,False,,,CC(=O)Oc1ccccc1C(=O)O.[Al+3].[Al+3].[O-2].[O-2].[O-2],<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfe40>,True,CC(=O)Oc1ccccc1C(=O)O.[Al+3].[Al+3].[O-2].[O-2].[O-2]
292.2,3.1,41.5,2,3,False,,,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bfeb0>,True,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl
340.4,3.2,46.5,1,3,False,,,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bff20>,True,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1
454.5,3.0,138.0,2,7,True,"6,5,25,26,27,28,4,3",*[C@@H]1C(=O)N(*)[C@@H]1*,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2bff90>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
282.4,4.8,0.0,0,0,False,,,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240040>,True,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1
397.4,-0.7,201.0,3,10,True,"6,7,8,9,10,11,19,18",*[C@@H]1C(=O)N(*)[C@@H]1*,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2400b0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
1228.4,1.9,380.0,12,15,False,,,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240120>,True,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O
293.4,5.2,3.2,0,1,False,,,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240190>,True,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1
282.29,3.1,64.4,1,4,False,,,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240200>,True,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12
483.7,6.8,64.6,1,4,False,,,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240270>,True,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1
532.6,0.2,225.0,3,9,True,"17,16,14,15,13,9,31,32",*[C@@H]1C(=O)N(*)[C@@H]1*,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2402e0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
306.5,4.4,26.3,0,2,False,,,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240350>,True,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1
284.4,4.6,8.2,0,1,False,,,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2403c0>,True,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
227.26,0.2,71.0,3,5,False,,,CNCC(O)c1cc(OC)c(O)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240430>,True,CNCC(O)c1cc(OC)c(O)c(OC)c1
275.19,2.0,90.6,0,6,False,,,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2404a0>,True,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
186.25,2.1,57.5,2,3,False,,,CCC(C(=O)O)C1(O)CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240510>,True,CCC(C(=O)O)C1(O)CCCCC1
652.6,-1.7,244.0,8,16,False,,,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240580>,True,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O
280.4,4.1,6.5,0,2,False,,,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2405f0>,True,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1
289.5,4.6,12.5,0,2,False,,,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240660>,True,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1
392.5,1.9,94.8,3,6,False,,,CC(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2406d0>,True,CC(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
516.6,8.8,20.2,1,1,False,,,CC(C)CCCC(C)C1CCC2C3CC(CI)C4=C(CCC(O)C4)C3CCC12C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240740>,True,CC(C)CCCC(C)C1CCC2C3CC(CI)C4=C(CCC(O)C4)C3CCC12C
56.3,-2.76,46.1,0,2,False,,,[Mg+2].[O-][O-],<rdkit.Chem.rdchem.Mol object at 0x7fa05d2407b0>,True,[Mg+2].[O-][O-]
294.33,0.6,116.0,2,7,False,,,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240820>,True,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
352.5,5.4,26.3,0,2,False,,,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(OC3=CCCC3)CCC12,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240890>,True,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(OC3=CCCC3)CCC12
323.4,3.6,38.8,0,4,False,,,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240900>,True,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C
263.31,0.96,115.0,4,6,False,,,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240970>,True,CCNCC.O=S(=O)(O)c1cc(O)ccc1O
320.8,3.8,114.0,2,4,False,,,NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fa05d2409e0>,True,NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21
1153.0,-13.3,585.0,23,36,False,,,OCC1OC(OCC2OC(O)C(O)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C4O)C3O)C2O)C(O)C(O)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240a50>,True,OCC1OC(OCC2OC(O)C(O)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C4O)C3O)C2O)C(O)C(O)C1O
280.4,4.1,6.5,0,2,False,,,c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240ac0>,True,c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1
233.35,3.4,23.5,1,2,False,,,CCC1(c2cccc(O)c2)CCCCN(C)C1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d240b30>,True,CCC1(c2cccc(O)c2)CCCCN(C)C1
130.1,-3.32,65.6,0,3,False,,,C=CS(=O)(=O)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x7fa05d240ba0>,True,C=CS(=O)(=O)[O-].[Na+]
